name,value
GO:0006606,3.550704841049099e-12
GO:0001101,0.020715288725271428
GO:0090143,2.6154116348889226e-7
GO:0042814,1.2315065227050704e-6
GO:0006396,3.6383109378262506e-16
GO:0050821,5.459380818450511e-15
GO:0006869,1.0798953966554214e-23
GO:0009753,1.3629767418269712e-19
GO:0009723,2.3538964311049473e-18
GO:0048441,0.013093250509517596
GO:0042254,7.867707331085799e-13
GO:0070940,3.63340677702471e-5
GO:0009416,6.114259043812788e-19
GO:0001666,2.0533549087218436e-24
GO:0035556,2.5662044713849142e-5
GO:0009093,7.82492482708097e-8
GO:0006636,0.003773749807687741
GO:0042759,0.015147379160692689
